199,0462	23,34994
199,16309	27,4448
199,28001	30,28994
199,39696	30,11873
199,51394	28,17004
199,63095	26,08409
199,74798	24,7572
199,86505	22,63876
199,98214	20,67921
200,09926	19,35764
200,2164	18,72848
200,33358	18,51216
200,45079	20,06978
200,56802	24,91854
200,68528	31,10251
200,80257	38,4001
200,91989	42,65709
201,03723	41,8101
201,1546	36,52869
201,27201	30,44166
201,38944	25,29879
201,50689	21,69549
201,62438	20,95381
201,7419	24,3407
201,85944	42,20712
201,97701	83,39613
202,09461	131,34705
202,21224	154,34267
202,32989	140,38977
202,44758	105,96449
202,56529	76,47181
202,68303	59,22522
202,8008	50,39085
202,9186	45,44191
203,03642	37,1818
203,15428	30,29304
203,27216	25,9681
203,39007	31,1131
203,50801	59,30471
203,62597	109,05
203,74397	146,59317
203,86199	143,9122
203,98004	112,90971
204,09812	81,53267
204,21623	56,61964
204,33436	41,40944
204,45253	32,63394
204,57072	29,62758
204,68894	28,62605
204,80719	29,94632
204,92547	32,69147
205,04377	32,10399
205,1621	28,00375
205,28047	25,78994
205,39886	26,45168
205,51727	26,13207
205,63572	24,59377
205,75419	23,3799
205,8727	22,85334
205,99123	22,52331
206,10979	22,39101
206,22837	22,91577
206,34699	23,70688
206,46563	23,72582
206,58431	23,17573
206,70301	21,42975
206,82173	22,98299
206,94049	32,08362
207,05928	42,99282
207,17809	45,92137
207,29693	42,19825
207,4158	43,44949
207,5347	59,79815
207,65362	77,65897
207,77258	78,51293
207,89156	63,91615
208,01057	49,13463
208,12961	38,98262
208,24868	30,94457
208,36777	24,87094
208,4869	20,70235
208,60605	18,74572
208,72523	17,81767
208,84444	19,40753
208,96367	31,85575
209,08294	53,36915
209,20223	69,12927
209,32155	68,69066
209,4409	61,01584
209,56028	50,45433
209,67968	39,296
209,79912	29,24801
209,91858	21,84318
210,03807	18,36923
210,15759	17,50127
210,27714	16,57037
210,39671	15,72231
210,51632	14,73991
210,63595	13,6645
210,75561	12,95382
210,8753	12,48002
210,99501	12,6995
211,11476	13,14489
211,23453	14,17412
211,35433	14,69666
211,47416	15,27661
211,59402	15,55269
211,7139	15,63922
211,83382	16,4927
211,95376	18,22917
212,07373	20,33656
212,19373	23,76676
212,31375	27,91558
212,43381	32,32083
212,55389	36,98071
212,674	43,50061
212,79414	49,13655
212,91431	48,73249
213,03451	43,27303
213,15473	38,24041
213,27498	38,44733
213,39527	39,55146
213,51557	38,92584
213,63591	38,39482
213,75628	42,70362
213,87667	52,45614
213,99709	60,08123
214,11754	57,80477
214,23802	49,17922
214,35853	38,82752
214,47906	30,03607
214,59963	25,59218
214,72022	34,60372
214,84084	69,86452
214,96148	115,6507
215,08216	142,06592
215,20286	133,5656
215,3236	103,5061
215,44436	74,33832
215,56515	54,05145
215,68596	49,01618
215,80681	61,04575
215,92768	69,92306
216,04858	63,73971
216,16951	47,60794
216,29047	33,27083
216,41146	24,77451
216,53247	19,12001
216,65352	16,93812
216,77459	17,16919
216,89569	16,70035
217,01681	17,37136
217,13797	18,81794
217,25915	19,31619
217,38037	17,65422
217,50161	15,1974
217,62288	14,08289
217,74417	14,33807
217,8655	15,0649
217,98685	15,25693
218,10823	14,81617
218,22964	14,1297
218,35108	13,40467
218,47255	12,52223
218,59404	11,81873
218,71556	11,38141
218,83711	11,04969
218,95869	11,15447
219,0803	10,52498
219,20194	10,78338
219,3236	11,66841
219,44529	11,8665
219,56701	12,46785
219,68876	14,90122
219,81054	18,28874
219,93234	25,4701
220,05418	48,46582
220,17604	87,64412
220,29793	110,86301
220,41984	100,01041
220,54179	74,74079
220,66376	53,30198
220,78577	38,87884
220,9078	30,87818
221,02986	24,30592
221,15194	20,28978
221,27406	21,64043
221,3962	27,61048
221,51837	33,48601
221,64057	33,17946
221,7628	27,8981
221,88506	23,71581
222,00734	23,51249
222,12966	26,329
222,252	26,86637
222,37437	24,0454
222,49677	25,07144
222,61919	30,18921
222,74164	32,72536
222,86413	30,85283
222,98664	27,16038
223,10918	22,94037
223,23174	19,53095
223,35434	17,27823
223,47696	15,9464
223,59961	15,86122
223,72229	16,38203
223,845	16,87985
223,96774	17,67378
224,0905	17,553
224,2133	16,52483
224,33612	15,18972
224,45897	14,20114
224,58184	14,23223
224,70475	15,28132
224,82768	20,27422
224,95064	30,24012
225,07363	42,88187
225,19665	51,10483
225,3197	51,21168
225,44278	44,61354
225,56588	35,49966
225,68901	27,91783
225,81217	22,33826
225,93536	18,5498
226,05857	15,90327
226,18182	14,77167
226,30509	13,95409
226,42839	12,80496
226,55172	12,24545
226,67508	12,4443
226,79846	13,63138
226,92188	14,42407
227,04532	19,74691
227,16879	38,99978
227,29229	77,63995
227,41581	118,75296
227,53937	131,93207
227,66295	114,64265
227,78656	81,95346
227,9102	52,57439
228,03387	32,82375
228,15757	23,0885
228,28129	17,18323
228,40504	15,2268
228,52882	14,22403
228,65263	13,15795
228,77647	12,31323
228,90033	11,81745
229,02423	11,54039
229,14815	12,57724
229,2721	15,63654
229,39608	18,44668
229,52008	18,07358
229,64412	15,83643
229,76818	15,83146
229,89227	17,85057
230,01639	17,5486
230,14054	16,32529
230,26472	15,23807
230,38892	15,02576
230,51315	19,88888
230,63741	29,08644
230,7617	42,75629
230,88602	63,98902
231,01036	84,91516
231,13474	92,72588
231,25914	83,9202
231,38357	70,19646
231,50803	68,62013
231,63251	78,26691
231,75703	81,80885
231,88157	68,94113
232,00614	49,07948
232,13074	23,27727
